"id","name","type","length","startLat","startLng","startStakeNum","endStakeNum","endLat","endLng","tollRoads","endTime","provinceType","operation","isLoopCity","enTollStation","exTollStation","entrystation","exitstation","tollGrantry","ownerid","roadid","roadidname","roadtype","feeKtype","feeHtype","status","Gantrys","inoutprovince","HEX","NOTE","SORT","DIRECTION","BEGINTIME","VERTICALSECTIONTYPE","tollstaion"
"G351161003001510","西凤站-西凤",1,0,"36.788470","109.788470",345.356,345.356,"36.788470","109.788470","G351161","2049-12-31",0,1,0,,,0,0,"G351161003001510",49,1,"旬凤高速",1,3,3,1,"G351161003001510010",,,"6",,1,"2021-12-31",2,
"G351161003001520","西凤-西凤站",1,0,"36.788470","109.788470",345.356,345.356,"36.788470","109.788470","G351161","2049-12-31",0,1,0,,,0,0,"G351161003001520",49,1,"旬凤高速",1,3,3,1,"G351161003001520010",,,"6",,2,"2021-12-31",2,
"G351161003002010","泾河特大桥",1,1,"35.647205","110.586035",2.95,2.95,"35.647202","109.788470","G351161","2049-12-23",0,1,0,,,0,0,"G351161003002010",49,1,"旬凤高速",2,1,1,1,,,,,,1,"2021-12-24",1,
"G351161003002020","泾河特大桥",1,1,"35.647205","110.586035",2.95,2.95,"35.647202","109.788470","G351161","2049-12-23",0,1,0,,,0,0,"G351161003002020",49,1,"旬凤高速",2,1,1,1,,,,,,2,"2021-12-24",1,
"G421361001000110","陕西平利省界-平利东匝道",2,9285,"32.339500","109.506074",584,593.285,"32.371889","109.416563","G421361","2035-12-24",1,2,0,"G4213610010040","G4213610010030",230104,230103,"G421361001000110",23,1,"安平高速",1,3,3,1,"G421361001000110010","2","270353","12",851,1,"2015-12-25",1,"G4213610010040"
"G421361001000120","平利东匝道-陕西平利省界",2,9285,"32.371584","109.416873",593.285,584,"32.339500","109.506074","G421361","2035-12-24",1,2,0,"G4213610010030","G4213610010040",230103,230104,"G421361001000120",23,1,"安平高速",1,3,3,1,"G421361001000120010","1","270354","11",852,2,"2015-12-25",1,"G4213610010040"
"G421361001000210","龙古枢纽立交-安平特大桥",2,8005,"32.371889","109.416563",596.605,604.61,"32.400848","109.342527","G421361","2035-12-24",0,2,0,"G4213610010030","G4213610010020",230103,230102,"G421361001000210",23,1,"安平高速",1,3,3,1,"G421361001000210010","0","270355","0",853,1,"2015-12-25",1,
"G421361001000220","安平特大桥-龙古枢纽立交",2,8005,"32.401355","109.340688",604.61,596.605,"32.371584","109.416873","G421361","2035-12-24",0,2,0,"G4213610010030","G4213610010030",230102,230103,"G421361001000220",23,1,"安平高速",1,3,3,1,"G421361001000220010","0","270356","0",854,2,"2015-12-25",1,
"G421361001000310","安平特大桥-平利西匝道",2,1,"32.400848","109.342527",601.02,604.61,"32.414433","109.308669","G421361","2035-12-24",0,2,0,"G4213610010030","G4213610010020",230103,230102,"G421361001000210",23,1,"安平特大桥",2,1,1,1,"G421361001000210010","0","270357","0",855,1,"2015-12-25",1,
"G421361001000320","平利西匝道-安平特大桥",2,1,"32.413832","109.308685",601.22,595.315,"32.401355","109.340688","G421361","2035-12-24",0,2,0,"G4213610010020",,230102,0,"G421361001000220",23,1,"安平特大桥",2,1,1,1,"G421361001000220010","0","270358","0",856,2,"2015-12-25",1,
"G421361001000410","平利西匝道-老县镇匝道",2,24290,"32.413849","109.308661",604.61,628.9,"32.547845","109.148625","G421361","2035-12-24",0,2,0,"G4213610010020","G4213610010010",230102,230101,"G421361001000410",23,1,"安平高速",1,3,3,1,"G421361001000410010","0","270359","0",857,1,"2015-12-25",1,
"G421361001000420","老县镇匝道-平利西匝道",2,24290,"32.547641","109.148612",628.9,604.61,"32.413849","109.308661","G421361","2035-12-24",0,2,0,"G4213610010010","G4213610010020",230101,230102,"G421361001000420",23,1,"安平高速",1,3,3,1,"G421361001000420010","0","27035A","0",858,2,"2015-12-25",1,
"G421361001000510","老县镇匝道-黄洋河立交",2,16299,"32.547845","109.148625",628.9,645.199,"32.672396","109.090070","G421361","2035-12-24",0,2,0,"G4213610010010",,230101,9990724,"G421361001000510",23,1,"安平高速",1,3,3,1,"G421361001000510010","0","27035B","0",859,1,"2015-12-25",1,
"G421361001000520","黄洋河立交-老县镇匝道",2,16299,"32.671716","109.088883",645.199,628.9,"32.547641","109.148612","G421361","2035-12-24",0,2,0,,"G4213610010010",9990724,230101,"G421361001000520",23,1,"安平高速",1,3,3,1,"G421361001000520010","0","27035C","0",860,2,"2015-12-25",1,
"G421361001000610","平利东站-平利东",2,0,"32.341724","109.501208",584,593.285,"32.373928","109.411384","G421361","2035-12-24",0,1,0,"G4213610010040","G4213610010030",230104,230103,"G421361001000610",23,1,"安平高速",1,3,3,1,"G421361001000610010","0",,"6",1586,1,"2015-12-25",2,
"G421361001000620","平利东-平利东站",2,0,"32.373623","109.411694",593.285,584,"32.341724","109.501084","G421361","2035-12-24",0,1,0,"G4213610010030","G4213610010040",230103,230104,"G421361001000620",23,1,"安平高速",1,3,3,1,"G421361001000620010","0",,"6",1587,2,"2015-12-25",2,
"G421361001000710","平利西站-平利西",2,0,"32.402958","109.337463",601.02,604.61,"32.416605","109.303696","G421361","2035-12-24",0,1,0,"G4213610010030","G4213610010020",230103,230102,"G421361001000710",23,1,"安平高速",1,3,3,1,"G421361001000710010","0",,"6",1584,1,"2015-12-25",2,
"G421361001000720","平利西-平利西站",2,0,"32.416004","109.303711",604.61,601.22,"32.403468","109.335629","G421361","2035-12-24",0,1,0,"G4213610010020",,230102,0,"G421361001000720",23,1,"安平高速",1,3,3,1,"G421361001000720010","0",,"6",1585,2,"2015-12-25",2,
"G421361001000810","老县镇站-老县镇",2,0,"32.416021","109.303687",604.61,628.9,"32.549901","109.143624","G421361","2035-12-24",0,1,0,"G4213610010020","G4213610010010",230102,230101,"G421361001000810",23,1,"安平高速",1,3,3,1,"G421361001000810010","0",,"6",1582,1,"2015-12-25",2,
"G421361001000820","老县镇-老县镇站",2,0,"32.549697","109.143611",628.9,604.61,"32.416021","109.303687","G421361","2035-12-24",0,1,0,"G4213610010010","G4213610010020",230101,230102,"G421361001000820",23,1,"安平高速",1,3,3,1,"G421361001000820010","0",,"6",1583,2,"2015-12-25",2,
"G421361001000910","平利东匝道-龙古枢纽立交",2,3320,"32.373173","109.411876",593.285,596.605,"32.230326","109.229015","G421361","2035-12-24",2,1,0,"G4213610010030",,230103,0,"G421361001000910",23,1,"安平高速",1,3,3,1,"G421361001000910010",,,"0",,1,"2020-08-28",1,
"G421361001000920","龙古枢纽立交-平利东匝道",2,3320,"32.230326","109.229015",596.605,593.285,"32.373173","109.411876","G421361","2035-12-24",2,1,0,,"G4213610010030",0,230103,"G421361001000920",23,1,"安平高速",1,3,3,1,"G421361001000920010",,,"0",,2,"2020-08-28",1,
"G691161001000110","龙古枢纽立交-广佛立交匝道",2,19329,"32.230326","109.229015",0,19.329,"32.142072","109.240329","G691161","2040-08-27",2,1,0,,"G6911610010010",0,360101,"G691161001000110",36,1,"平镇高速",1,3,3,1,"G691161001000110010",,,"0",,1,"2020-08-28",1,
"G691161001000120","广佛立交匝道-龙古枢纽立交",2,19329,"32.142072","109.240329",19.329,0,"32.230326","109.229015","G691161","2040-08-27",2,1,0,"G6911610010010",,360101,0,"G691161001000120",36,1,"平镇高速",1,3,3,1,"G691161001000120010",,,"0",,2,"2020-08-28",1,
"G691161001000210","广佛立交匝道-秋山隧道",2,14295,"32.142072","109.240329",19.329,33.624,"32.075439","109.284005","G691161","2040-08-27",0,1,0,"G6911610010010","G6911610010020",360101,360102,"G691161001000210",36,1,"平镇高速",1,3,3,1,"G691161001000210010",,,"0",,1,"2020-08-28",1,
"G691161001000220","秋山隧道-广佛立交匝道",2,14295,"32.075439","109.284005",33.624,19.329,"32.142072","109.240329","G691161","2040-08-27",0,1,0,"G6911610010020","G6911610010010",360102,360101,"G691161001000220",36,1,"平镇高速",1,3,3,1,"G691161001000220010",,,"0",,2,"2020-08-28",1,
"G691161001000310","曾家立交匝道-牛头店立交匝道",2,9698,"32.075439","109.284005",33.624,43.322,"32.044653","109.325116","G691161","2040-08-27",0,1,0,"G6911610010020","G6911610010030",360102,360103,"G691161001000310",36,1,"平镇高速",1,3,3,1,"G691161001000310010",,,"0",,1,"2020-08-28",1,
"G691161001000320","牛头店立交匝道-曾家立交匝道",2,9698,"32.044653","109.325116",43.322,33.624,"32.075439","109.284005","G691161","2040-08-27",0,1,0,"G6911610010030","G6911610010020",360103,360102,"G691161001000320",36,1,"平镇高速",1,3,3,1,"G691161001000320010",,,"0",,2,"2020-08-28",1,
"G691161001000410","牛头店立交匝道-镇坪立交匝道",2,17981,"32.044653","109.325116",43.322,61.303,"31.548414","109.315248","G691161","2040-08-27",0,1,0,"G6911610010030","G6911610010040",360103,360104,"G691161001000410",36,1,"平镇高速",1,3,3,1,"G691161001000410010",,,"0",,1,"2020-08-28",1,
"G691161001000420","镇坪立交匝道-牛头店立交匝道",2,17981,"31.548414","109.315248",61.303,43.322,"32.044653","109.325116","G691161","2040-08-27",0,1,0,"G6911610010040","G6911610010030",360104,360103,"G691161001000420",36,1,"平镇高速",1,3,3,1,"G691161001000420010",,,"0",,2,"2020-08-28",1,
"G691161001000510","镇坪立交匝道-钟宝立交匝道",2,11811,"31.548414","109.315248",61.303,73.114,"31.497222","109.316805","G691161","2040-08-27",0,1,0,"G6911610010040","G6911610010050",360104,360105,"G691161001000510",36,1,"平镇高速",1,3,3,1,"G691161001000510010",,,"0",,1,"2020-08-28",1,
"G691161001000520","钟宝立交匝道-镇坪立交匝道",2,11811,"31.497222","109.316805",73.114,61.303,"31.548414","109.315248","G691161","2040-08-27",0,1,0,"G6911610010050","G6911610010040",360105,360104,"G691161001000520",36,1,"平镇高速",1,3,3,1,"G691161001000520010",,,"0",,2,"2020-08-28",1,
"G691161001000610","钟宝立交匝道-陕渝省界",2,8331,"31.497222","109.316805",73.114,81.445,"31.101101","101.101101","G691161","2040-08-27",0,1,0,"G6911610010050",,360105,0,"G691161001000610",36,1,"平镇高速",1,3,3,0,"G691161001000610010",,,"0",,1,"2020-08-28",1,
"G691161001000620","陕渝省界-钟宝立交匝道",2,8331,"31.101101","101.101101",81.445,73.114,"31.497222","109.316805","G691161","2040-08-27",0,1,0,,"G6911610010050",0,360105,"G691161001000620",36,1,"平镇高速",1,3,3,0,"G691161001000620010",,,"0",,2,"2020-08-28",1,
"G691161001000710","秋山隧道-曾家立交匝道",2,1,"35.647205","110.586035",2.95,2.95,"35.647202","109.788470","G691161","2040-08-27",0,1,0,,,0,0,"G691161001000210",36,0,"平镇高速",2,1,1,1,"G691161001000210010",,,"0",,1,"2020-08-28",1,
"G691161001000720","曾家立交匝道-秋山隧道",2,1,"35.647205","110.586035",2.95,2.95,"35.647202","109.788470","G691161","2040-08-27",0,1,0,,,0,0,"G691161001000220",36,0,"平镇高速",2,1,1,1,"G691161001000220010",,,"0",,2,"2020-08-28",1,
"G691161001000810","广佛站-广佛",2,0,"32.142072","109.240329",19.329,19.329,"32.142072","109.240329","G691161","2040-08-27",0,1,0,,,0,0,"G691161001000810",36,1,"平镇高速",1,3,3,1,"G691161001000810010",,,"6",,1,"2020-08-28",2,
"G691161001000820","广佛-广佛站",2,0,"32.142072","109.240329",19.329,19.329,"32.142072","109.240329","G691161","2040-08-27",0,1,0,,,0,0,"G691161001000820",36,1,"平镇高速",1,3,3,1,"G691161001000820010",,,"6",,2,"2020-08-28",2,
"G691161001000910","曾家站-曾家",2,0,"32.075439","109.284005",33.624,33.624,"32.075439","109.284005","G691161","2040-08-27",0,1,0,,,0,0,"G691161001000910",36,1,"平镇高速",1,3,3,1,"G691161001000910010",,,"6",,1,"2020-08-28",2,
"G691161001000920","曾家-曾家站",2,0,"32.075439","109.284005",33.624,33.624,"32.075439","109.284005","G691161","2040-08-27",0,1,0,,,0,0,"G691161001000920",36,1,"平镇高速",1,3,3,1,"G691161001000920010",,,"6",,2,"2020-08-28",2,
"G691161001001010","牛头店站-牛头店",2,0,"32.044653","109.325116",43.322,43.322,"32.044653","109.325116","G691161","2040-08-27",0,1,0,,,0,0,"G691161001001010",36,1,"平镇高速",1,3,3,1,"G691161001001010010",,,"6",,1,"2020-08-28",2,
"G691161001001020","牛头店-牛头店站",2,0,"32.044653","109.325116",43.322,43.322,"32.044653","109.325116","G691161","2040-08-27",0,1,0,,,0,0,"G691161001001020",36,1,"平镇高速",1,3,3,1,"G691161001001020010",,,"6",,2,"2020-08-28",2,
"G691161001001110","镇坪站-镇坪",2,0,"32.548414","109.315248",43.322,43.322,"32.548414","109.315248","G691161","2040-08-27",0,1,0,,,0,0,"G691161001001110",36,1,"平镇高速",1,3,3,1,"G691161001001110010",,,"6",,1,"2020-08-28",2,
"G691161001001120","镇坪-镇坪站",2,0,"32.548414","109.315248",61.303,61.303,"32.548414","109.315248","G691161","2040-08-27",0,1,0,,,0,0,"G691161001001120",36,1,"平镇高速",1,3,3,1,"G691161001001120010",,,"6",,2,"2020-08-28",2,
"G691161001001210","钟宝站-钟宝",2,0,"31.497222","109.316805",73.114,73.114,"31.497222","109.316805","G691161","2040-08-27",0,1,0,,,0,0,"G691161001001210",36,1,"平镇高速",1,3,3,1,"G691161001001210010",,,"6",,1,"2020-08-28",2,
"G691161001001220","钟宝-钟宝站",2,0,"31.497222","109.316805",73.114,73.114,"31.497222","109.316805","G691161","2040-08-27",0,1,0,,,0,0,"G691161001001220",36,1,"平镇高速",1,3,3,1,"G691161001001220010",,,"6",,2,"2020-08-28",2,
"G701161001000110","陕西白河-颚陕界桥隧",2,18500,"32.740707","110.205794",73.5,92,"32.727999","110.024661","G701161","2031-12-24",1,1,0,"G7011610010010",,630404,,"G701161001000110",63,2,"白泉安康段",1,3,3,1,"G701161001000110010","2","27035D","12",861,1,"2011-12-25",1,"G7011610010010"
"G701161001000120","颚陕界桥隧-陕西白河",2,18500,"32.727555","110.024661",92,73.5,"32.740347","110.205921","G701161","2031-12-24",1,1,0,,"G7011610010010",,630404,"G701161001000120",63,2,"白泉安康段",1,3,3,1,"G701161001000120010","1","27035E","11",862,2,"2011-12-25",1,"G7011610010010"
"G701161001000210","颚陕界桥隧-白河",2,1,"32.740041","110.204502",73.58,79.388,"32.732862","110.144580","G701161","2031-12-24",2,1,0,,"G7011610010020",,630403,"G701161001000110",63,0,"鄂陕界桥隧",2,1,1,1,"G701161001000110010","0","27035F","0",863,1,"2011-12-25",1,
"G701161001000220","白河-颚陕界桥隧",2,1,"32.732472","110.145134",79.19,73.5,"32.740041","110.204502","G701161","2031-12-24",2,1,0,"G7011610010020",,630403,,"G701161001000120",63,0,"鄂陕界桥隧",2,1,1,1,"G701161001000120010","0","270360","0",864,2,"2011-12-25",1,
"G701161001000310","白河-茅坪",2,7020,"32.727999","110.024661",92,99.02,"32.706778","109.955920","G701161","2031-12-24",2,1,0,"G7011610010020","G7011610010030",630403,630402,"G701161001000310",63,2,"白泉安康段",1,3,3,1,"G701161001000310010","0","270361","0",865,1,"2011-12-25",1,
"G701161001000320","茅坪-白河",2,7020,"32.706384","109.957135",99.02,92,"32.727555","110.024661","G701161","2031-12-24",2,1,0,"G7011610010030","G7011610010020",630402,630403,"G701161001000320",63,2,"白泉安康段",1,3,3,1,"G701161001000320010","0","270362","0",866,2,"2011-12-25",1,
"G701161001000410","茅坪-双河",2,19680,"32.706778","109.955920",99.02,118.7,"32.719754","109.755684","G701161","2031-12-24",0,1,0,"G7011610010030","G7011610010040",630402,630401,"G701161001000410",63,2,"白泉安康段",1,3,3,1,"G701161001000410010","0","270363","0",867,1,"2011-12-25",1,
"G701161001000420","双河-茅坪",2,19680,"32.719388","109.756092",118.7,99.02,"32.706384","109.957135","G701161","2031-12-24",0,1,0,"G7011610010040","G7011610010030",630401,630402,"G701161001000420",63,2,"白泉安康段",1,3,3,1,"G701161001000420010","0","270364","0",868,2,"2011-12-25",1,
"G701161001000510","双河-张河",2,23084,"32.719768","109.755657",118.7,141.784,"32.714067","109.530962","G701161","2031-12-24",0,1,0,"G7011610010040","G7011610010050",630401,630303,"G701161001000510",63,2,"白泉安康段",1,3,3,1,"G701161001000510010","0","270365","0",869,1,"2011-12-25",1,
"G701161001000520","张河-双河",2,23084,"32.713887","109.531002",141.784,118.7,"32.719388","109.756092","G701161","2031-12-24",0,1,0,"G7011610010050","G7011610010040",630303,630401,"G701161001000520",63,2,"白泉安康段",1,3,3,1,"G701161001000520010","0","270366","0",870,2,"2011-12-25",1,
"G701161001000610","张河-神河",2,8490,"32.714067","109.530962",141.784,150.274,"32.688084","109.465694","G701161","2031-12-24",0,1,0,"G7011610010050","G7011610010060",630303,630302,"G701161001000610",63,2,"白泉安康段",1,3,3,1,"G701161001000610010","0","270367","0",871,1,"2011-12-25",1,
"G701161001000620","神河-张河",2,8490,"32.687817","109.462589",150.274,141.784,"32.713887","109.531002","G701161","2031-12-24",0,1,0,"G7011610010060","G7011610010050",630302,630303,"G701161001000620",63,2,"白泉安康段",1,3,3,1,"G701161001000620010","0","270368","0",872,2,"2011-12-25",1,
"G701161001000710","神河-旬阳",2,12131,"32.688084","109.465694",150.274,162.405,"32.728676","109.348418","G701161","2031-12-24",0,1,0,"G7011610010060","G7011610010070",630302,630301,"G701161001000710",63,2,"白泉安康段",1,3,3,1,"G701161001000710010","0","270369","0",873,1,"2011-12-25",1,
"G701161001000720","旬阳-神河",2,12131,"32.727903","109.350251",162.405,150.274,"32.687817","109.462589","G701161","2031-12-24",0,1,0,"G7011610010070","G7011610010060",630301,630302,"G701161001000720",63,2,"白泉安康段",1,3,3,1,"G701161001000720010","0","27036A","0",874,2,"2011-12-25",1,
"G701161001000810","旬阳-黄洋河互通",2,26595,"32.728557","109.348882",162.405,189,"32.676126","109.082734","G701161","2031-12-24",0,1,0,"G7011610010070",,630301,9990724,"G701161001000810",63,2,"白泉安康段",1,3,3,1,"G701161001000810010","0","27036B","0",875,1,"2011-12-25",1,
"G701161001000820","黄洋河互通-旬阳",2,26595,"32.675757","109.082853",189,162.405,"32.727903","109.350251","G701161","2031-12-24",0,1,0,,"G7011610010070",9990724,630301,"G701161001000820",63,2,"白泉安康段",1,3,3,1,"G701161001000820010","0","27036C","0",876,2,"2011-12-25",1,
"G701161001000910","黄洋河互通-安康东",2,1240,"32.676126","109.082734",189,190.24,"32.677331","109.070286","G701161","2031-12-24",0,1,0,,"G7011610010080",9990724,630104,"G701161001000910",63,2,"白泉安康段",1,3,3,1,"G701161001000910010","0","27036D","0",877,1,"2011-12-25",1,
"G701161001000920","安康东-黄洋河互通",2,1240,"32.677351","109.071482",190.24,189,"32.675757","109.082853","G701161","2031-12-24",0,1,0,"G7011610010080",,630104,9990724,"G701161001000920",63,2,"白泉安康段",1,3,3,1,"G701161001000920010","0","27036E","0",878,2,"2011-12-25",1,
"G701161001001010","忠诚枢纽-安康互通",2,4614,"32.670109","108.980372",198.5,203.114,"32.689831","108.954443","G701161","2031-12-24",0,1,0,"G0069610020001","G7011610010090",470100,630101,"G701161001001010",63,2,"白泉安康段",1,3,3,1,"G701161001001010010","0","27036F","0",879,1,"2011-12-25",1,
"G701161001001020","安康互通-忠诚枢纽",2,4614,"32.690943","108.953154",203.114,198.5,"32.670109","108.980372","G701161","2031-12-24",0,1,0,"G7011610010090","G0069610020001",630101,470100,"G701161001001020",63,2,"白泉安康段",1,3,3,1,"G701161001001020010","0","270370","0",880,2,"2011-12-25",1,
"G701161001001110","安康西-安康互通",2,1700,"32.699960","108.963191",0,1.7,"32.690928","108.953534","G701161","2030-12-25",0,1,0,"G7011610010090",,630101,9990114,"G701161001001110",63,2,"白泉安康段",1,3,3,1,"G701161001001110010","0","270371","2",881,1,"2010-12-26",2,
"G701161001001120","安康互通-安康西",2,1700,"32.690743","108.953398",1.7,0,"32.699960","108.963191","G701161","2030-12-25",0,1,0,,"G7011610010090",9990114,630101,"G701161001001120",63,2,"白泉安康段",1,3,3,1,"G701161001001120010","0","270372","2",882,2,"2010-12-26",2,
"G701161001001210","安康互通-五里互通",2,4625,"32.689831","108.954443",203.114,207.861,"32.705762","108.909926","G701161","2030-12-25",0,1,0,,,9990114,9990113,"G701161001001210",63,1,"十天高速",1,3,3,1,"G701161001001210010","0","270373","0",883,1,"2010-12-26",1,
"G701161001001220","五里互通-安康互通",2,4625,"32.705343","108.910138",207.861,203.114,"32.690791","108.953461","G701161","2030-12-25",0,1,0,,,9990113,9990114,"G701161001001220",63,1,"十天高速",1,3,3,1,"G701161001001220010","0","270374","0",884,2,"2010-12-26",1,
"G701161001001310","恒口立交-恒口",2,5825,"32.722059","108.774776",218.569,224.394,"32.732434","108.739554","G701161","2030-12-25",0,1,0,,"G7011610010100",9990213,630102,"G701161001001310",63,1,"十天高速",1,3,3,1,"G701161001001310010","0","270375","0",885,1,"2010-12-26",1,
"G701161001001320","恒口-恒口立交",2,5825,"32.732180","108.739496",224.394,218.569,"32.722790","108.768168","G701161","2030-12-25",0,1,0,"G7011610010100",,630102,9990213,"G701161001001320",63,1,"十天高速",1,3,3,1,"G701161001001320010","0","270376","0",886,2,"2010-12-26",1,
"G701161001001410","恒口-蒲溪",2,12827,"32.732434","108.739554",224.394,237.221,"32.800644","108.641942","G701161","2030-12-25",0,1,0,"G7011610010100","G7011610010110",630102,630103,"G701161001001410",63,1,"十天高速",1,3,3,1,"G701161001001410010","0","270377","0",887,1,"2010-12-26",1,
"G701161001001420","蒲溪-恒口",2,12827,"32.800379","108.641212",237.221,224.394,"32.732180","108.739496","G701161","2030-12-25",0,1,0,"G7011610010110","G7011610010100",630103,630102,"G701161001001420",63,1,"十天高速",1,3,3,1,"G701161001001420010","0","270378","0",888,2,"2010-12-26",1,
"G701161001001510","蒲溪-汉阴",2,13489,"32.800644","108.641942",237.221,250.71,"32.866875","108.524735","G701161","2030-12-25",0,1,0,"G7011610010110","G7011610010120",630103,630201,"G701161001001510",63,1,"十天高速",1,3,3,1,"G701161001001510010","0","270379","0",889,1,"2010-12-26",1,
"G701161001001520","汉阴-蒲溪",2,13489,"32.865644","108.527583",250.71,237.221,"32.800379","108.641212","G701161","2030-12-25",0,1,0,"G7011610010120","G7011610010110",630201,630103,"G701161001001520",63,1,"十天高速",1,3,3,1,"G701161001001520010","0","27037A","0",890,2,"2010-12-26",1,
"G701161001001610","汉阴-池河",2,19810,"32.866875","108.524735",250.71,270.52,"32.946032","108.350134","G701161","2030-12-25",0,1,0,"G7011610010120","G7011610010130",630201,630202,"G701161001001610",63,1,"十天高速",1,3,3,1,"G701161001001610010","0","27037B","0",891,1,"2010-12-26",1,
"G701161001001620","池河-汉阴",2,19810,"32.944936","108.351897",270.52,250.71,"32.865644","108.527583","G701161","2030-12-25",0,1,0,"G7011610010130","G7011610010120",630202,630201,"G701161001001620",63,1,"十天高速",1,3,3,1,"G701161001001620010","0","27037C","0",892,2,"2010-12-26",1,
"G701161001001710","池河-石泉",2,8875,"32.946032","108.350134",270.52,279.395,"32.994534","108.288561","G701161","2030-12-25",0,1,0,"G7011610010130","G7011610010140",630202,630203,"G701161001001710",63,1,"十天高速",1,3,3,1,"G701161001001710010","0","27037D","0",893,1,"2010-12-26",1,
"G701161001001720","石泉-池河",2,8875,"32.995645","108.287838",279.395,270.52,"32.944936","108.351897","G701161","2030-12-25",0,1,0,"G7011610010140","G7011610010130",630203,630202,"G701161001001720",63,1,"十天高速",1,3,3,1,"G701161001001720010","0","27037E","0",894,2,"2010-12-26",1,
"G701161001001810","石泉-明垭子隧道",2,16815,"32.994534","108.288561",279.395,296.21,"33.005712","108.116931","G701161","2030-12-25",0,1,0,"G7011610010140",,630203,0,"G701161001001810",63,1,"十天高速",1,3,3,1,"G701161001001810010","0","27037F","0",895,1,"2010-12-26",1,
"G701161001001820","明垭子隧道-石泉",2,16815,"33.005670","108.118381",296.21,279.395,"32.995645","108.287838","G701161","2030-12-25",0,1,0,,"G7011610010140",0,630203,"G701161001001820",63,1,"十天高速",1,3,3,1,"G701161001001820010","0","270380","0",896,2,"2010-12-26",1,
"G701161001001910","明垭子隧道-茶镇",2,1,"33.007909","108.255637",282.845,287.83,"33.009066","108.203377","G701161","2030-12-25",0,1,0,,"G7011610020010",0,80101,"G701161001001810",63,1,"明垭子隧道",2,1,1,1,"G701161001001810010","0","270381","0",897,1,"2010-12-26",1,
"G701161001001920","茶镇-明垭子隧道",2,1,"33.008252","108.203520",287.825,282.876,"33.007087","108.255670","G701161","2030-12-25",0,1,0,"G7011610020010",,80101,0,"G701161001001820",63,1,"明垭子隧道",2,1,1,1,"G701161001001820010","0","270382","0",898,2,"2010-12-26",1,
"G701161001002010","白河站-白河",2,0,"32.726451","110.029260",92,92,"32.726451","110.029260","G701161","2031-12-24",0,1,0,,"G7011610010020",,630403,"G701161001002010",63,0,"白泉安康段",1,3,3,1,"G701161001002010010","0",,"6",1588,1,"2011-12-25",2,
"G701161001002020","白河-白河站",2,0,"32.726743","110.028608",92,92,"32.726743","110.028608","G701161","2031-12-24",0,1,0,"G7011610010020",,630403,,"G701161001002020",63,0,"白泉安康段",1,3,3,1,"G701161001002020010","0",,"6",1589,2,"2011-12-25",2,
"G701161001002110","茅坪站-茅坪",2,0,"32.730673","110.020835",92,99.02,"32.708658","109.951929","G701161","2031-12-24",0,1,0,"G7011610010020","G7011610010030",630403,630402,"G701161001002110",63,2,"白泉安康段",1,3,3,1,"G701161001002110010","0",,"6",1590,1,"2011-12-25",2,
"G701161001002120","茅坪-茅坪站",2,0,"32.708658","109.951929",99.02,92,"32.730673","110.020835","G701161","2031-12-24",0,1,0,"G7011610010030","G7011610010020",630402,630403,"G701161001002120",63,2,"白泉安康段",1,3,3,1,"G701161001002120010","0",,"6",1591,2,"2011-12-25",2,
"G701161001002210","双河站-双河",2,0,"32.708658","109.951929",99.02,118.7,"32.721703","109.752087","G701161","2031-12-24",0,1,0,"G7011610010030","G7011610010040",630402,630401,"G701161001002210",63,2,"白泉安康段",1,3,3,1,"G701161001002210010","0",,"6",1592,1,"2011-12-25",2,
"G701161001002220","双河-双河站",2,0,"32.721703","109.752087",118.7,99.02,"32.708658","109.951929","G701161","2031-12-24",0,1,0,"G7011610010040","G7011610010030",630401,630402,"G701161001002220",63,2,"白泉安康段",1,3,3,1,"G701161001002220010","0",,"6",1593,2,"2011-12-25",2,
"G701161001002310","张河站-张河",2,0,"32.721703","109.752087",118.7,141.784,"32.716272","109.526203","G701161","2031-12-24",0,1,0,"G7011610010040","G7011610010050",630401,630303,"G701161001002310",63,2,"白泉安康段",1,3,3,1,"G701161001002310010","0",,"6",1594,1,"2011-12-25",2,
"G701161001002320","张河-张河站",2,0,"32.716272","109.526203",141.784,118.7,"32.721703","109.752087","G701161","2031-12-24",0,1,0,"G7011610010050","G7011610010040",630303,630401,"G701161001002320",63,2,"白泉安康段",1,3,3,1,"G701161001002320010","0",,"6",1595,2,"2011-12-25",2,
"G701161001002410","神河站-神河",2,0,"32.716272","109.526203",141.784,150.274,"32.690023","109.458286","G701161","2031-12-24",0,1,0,"G7011610010050","G7011610010060",630303,630302,"G701161001002410",63,2,"白泉安康段",1,3,3,1,"G701161001002410010","0",,"6",1596,1,"2011-12-25",2,
"G701161001002420","神河-神河站",2,0,"32.690023","109.458286",150.274,141.784,"32.716272","109.526203","G701161","2031-12-24",0,1,0,"G7011610010060","G7011610010050",630302,630303,"G701161001002420",63,2,"白泉安康段",1,3,3,1,"G701161001002420010","0",,"6",1597,2,"2011-12-25",2,
"G701161001002510","旬阳站-旬阳",2,0,"32.690023","109.458286",150.274,162.405,"32.730310","109.345142","G701161","2031-12-24",0,1,0,"G7011610010060","G7011610010070",630302,630301,"G701161001002510",63,2,"白泉安康段",1,3,3,1,"G701161001002510010","0",,"6",1598,1,"2011-12-25",2,
